Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;exp/gen;Cond;Temp min;Temp max;Temp med
19/03/2016;3;2016;78.36;11.76;72.48;60.147;8.028;56.133;0.767572741;Fine;21;31;26
20/03/2016;3;2016;81.65;3.29;80.005;71.491;11.344;65.819;0.87557869;Fine;22;27;24.5
21/03/2016;3;2016;97.96;16.31;89.805;83.655;12.164;77.573;0.853971009;Fine;21;28;24.5
22/03/2016;3;2016;108.51;10.55;103.235;93.957;10.302;88.806;0.865883329;Fine;19;27;23
23/03/2016;3;2016;119;10.49;113.755;104.607;10.65;99.282;0.87905042;Fine;19;28;23.5
24/03/2016;3;2016;119.98;0.98;119.49;111.858;7.251;108.2325;0.932305384;Fine;18;29;23.5
25/03/2016;3;2016;19.16;-100.82;69.57;10.538;-101.32;61.198;0.55;Cloudy;18;28;23
26/03/2016;3;2016;28.53;9.37;23.845;14.04;3.502;12.289;0.492113565;Cloudy;17;29;23
27/03/2016;3;2016;20.27;-8.26;24.4;11.127;-2.913;12.5835;0.548939319;Cloudy;19;26;22.5
28/03/2016;3;2016;27.82;7.55;24.045;13.486;2.359;12.3065;0.484759166;Cloudy;19;28;23.5
29/03/2016;3;2016;48.78;20.96;38.3;31.444;17.958;22.465;0.644608446;Cloudy;17;28;22.5
30/03/2016;3;2016;59.38;10.6;54.08;44.356;12.912;37.9;0.746985517;Fine;17;30;23.5
31/03/2016;3;2016;28.41;-30.97;43.895;15.329;-29.027;29.8425;0.539563534;Cloudy;19;30;24.5
01/04/2016;4;2016;39.36;10.95;33.885;29.481;14.152;22.405;0.749009146;Cloudy;21;29;25
02/04/2016;4;2016;52.71;13.35;46.035;35.753;6.272;32.617;0.678296338;Fine;17;29;23
03/04/2016;4;2016;26.42;-26.29;39.565;13.274;-22.479;24.5135;0.502422407;Cloudy;17;29;23
04/04/2016;4;2016;24.2;-2.22;25.31;12.633;-0.641;12.9535;0.522024793;Cloudy;21;29;25
05/04/2016;4;2016;34.69;10.49;29.445;22.601;9.968;17.617;0.651513404;Cloudy;20;27;23.5
06/04/2016;4;2016;40.12;5.43;37.405;30.006;7.405;26.3035;0.747906281;Cloudy;18;28;23
07/04/2016;4;2016;25.83;-14.29;32.975;12.135;-17.871;21.0705;0.469802555;Cloudy;16;29;22.5
08/04/2016;4;2016;24.27;-1.56;25.05;10.615;-1.52;11.375;0.43737124;Cloudy;16;28;22
09/04/2016;4;2016;34.38;10.11;29.325;17.573;6.958;14.094;0.511140198;Cloudy;16;29;22.5
10/04/2016;4;2016;28.1;-6.28;31.24;15.963;-1.61;16.768;0.568078292;Cloudy;16;29;22.5
11/04/2016;4;2016;24.74;-3.36;26.42;12.205;-3.758;14.084;0.493330639;Cloudy;18;30;24
12/04/2016;4;2016;31.99;7.25;28.365;22.519;10.314;17.362;0.703938731;Cloudy;18;28;23
13/04/2016;4;2016;46.97;14.98;39.48;30.862;8.343;26.6905;0.657057696;Cloudy;19;27;23
14/04/2016;4;2016;55.05;8.08;51.01;44.762;13.9;37.812;0.81311535;Fine;19;26;22.5
15/04/2016;4;2016;60.15;5.1;57.6;50.738;5.976;47.75;0.843524522;Fine;18;26;22
16/04/2016;4;2016;24.47;-35.68;42.31;14.787;-35.951;32.7625;0.604290969;Cloudy;17;26;21.5
17/04/2016;4;2016;42.37;17.9;33.42;28.083;13.296;21.435;0.662803871;Cloudy;16;27;21.5
18/04/2016;4;2016;51.14;8.77;46.755;38.607;10.524;33.345;0.75492765;Fine;18;26;22
19/04/2016;4;2016;63.76;12.62;57.45;48.258;9.651;43.4325;0.756869511;Fine;16;27;21.5
20/04/2016;4;2016;71.82;8.06;67.79;65.832;17.574;57.045;0.916624896;Fine;16;27;21.5
21/04/2016;4;2016;77.35;5.53;74.585;65.512;-0.32;65.672;0.846955398;Fine;18;27;22.5
22/04/2016;4;2016;83.92;6.57;80.635;73.189;7.677;69.3505;0.872128217;Fine;16;27;21.5
23/04/2016;4;2016;95;11.08;89.46;85.043;11.854;79.116;0.895189474;Fine;16;27;21.5
24/04/2016;4;2016;110.03;15.03;102.515;91.369;6.326;88.206;0.8304008;Fine;18;26;22
25/04/2016;4;2016;119.97;9.94;115;103.34;11.971;97.3545;0.861382012;Fine;18;25;21.5
26/04/2016;4;2016;119.87;-0.1;119.92;113.996;10.656;108.668;0.950996913;Fine;18;26;22
28/04/2016;4;2016;0.14;-119.73;60.005;0.077;-113.919;57.0365;0.55;Showers;18;27;22.5
02/05/2016;5;2016;16.89;16.75;8.515;7.982;7.905;4.0295;0.47258733;Cloudy;19;26;22.5
03/05/2016;5;2016;18.62;1.73;17.755;6.183;-1.799;7.0825;0.332062299;Cloudy;19;27;23
04/05/2016;5;2016;27.27;8.65;22.945;14.854;8.671;10.5185;0.544701137;Cloudy;18;27;22.5
05/05/2016;5;2016;1.12;-26.15;14.195;0.616;-14.238;7.735;0.55;Showers;14;26;20
06/05/2016;5;2016;25.96;24.84;13.54;13.339;12.723;6.9775;0.513828968;Cloudy;14;26;20
07/05/2016;5;2016;24.62;-1.34;25.29;9.636;-3.703;11.4875;0.391389115;Cloudy;15;26;20.5
08/05/2016;5;2016;19.06;-5.56;21.84;10.289;0.653;9.9625;0.539821616;Cloudy;17;26;21.5
09/05/2016;5;2016;18.2;-0.86;18.63;11.601;1.312;10.945;0.637417582;Cloudy;17;27;22
10/05/2016;5;2016;19.62;1.42;18.91;11.542;-0.059;11.5715;0.588277268;Cloudy;18;31;24.5
11/05/2016;5;2016;18.28;-1.34;18.95;10.985;-0.557;11.2635;0.600929978;Cloudy;19;23;21
12/05/2016;5;2016;25.85;7.57;22.065;12.935;1.95;11.96;0.500386847;Cloudy;8;26;17
13/05/2016;5;2016;22.04;-3.81;23.945;9.312;-3.623;11.1235;0.422504537;Cloudy;8;25;16.5
14/05/2016;5;2016;22.64;0.6;22.34;11.35;2.038;10.331;0.501325088;Cloudy;11;25;18
15/05/2016;5;2016;24.81;2.17;23.725;12.73;1.38;12.04;0.513099557;Cloudy;11;25;18
16/05/2016;5;2016;25.1;0.29;24.955;12.141;-0.589;12.4355;0.483705179;Cloudy;11;27;19
17/05/2016;5;2016;21.32;-3.78;23.21;11.647;-0.494;11.894;0.546294559;Cloudy;12;27;19.5
18/05/2016;5;2016;25.23;3.91;23.275;10.916;-0.731;11.2815;0.432659532;Cloudy;13;27;20
19/05/2016;5;2016;22.21;-3.02;23.72;11.745;0.829;11.3305;0.528815849;Cloudy;13;26;19.5
20/05/2016;5;2016;22.07;-0.14;22.14;9.128;-2.617;10.4365;0.413593113;Cloudy;12;25;18.5
21/05/2016;5;2016;26.59;4.52;24.33;12.761;3.633;10.9445;0.479917262;Cloudy;13;26;19.5
22/05/2016;5;2016;19.16;-7.43;22.875;13.438;0.677;13.0995;0.701356994;Cloudy;17;26;21.5
23/05/2016;5;2016;25.47;6.31;22.315;9.226;-4.212;11.332;0.362230075;Cloudy;12;26;19
24/05/2016;5;2016;21.52;-3.95;23.495;11.188;1.962;10.207;0.519888476;Cloudy;14;26;20
25/05/2016;5;2016;25.19;3.67;23.355;25.19;14.002;18.189;1;Cloudy;7;23;15
26/05/2016;5;2016;22.81;-2.38;24;12.877;-12.313;19.0335;0.5645331;Cloudy;8;28;18
27/05/2016;5;2016;20.59;-2.22;21.7;11.031;-1.846;11.954;0.535745508;Cloudy;18;28;23
28/05/2016;5;2016;28.78;8.19;24.685;15.48;4.449;13.2555;0.537873523;Cloudy;10;25;17.5
29/05/2016;5;2016;17.84;-10.94;23.31;9.207;-6.273;12.3435;0.516087444;Cloudy;7;23;15
30/05/2016;5;2016;24.27;6.43;21.055;13.455;4.248;11.331;0.554388133;Cloudy;4;22;13
31/05/2016;5;2016;21.1;-3.17;22.685;12.489;-0.966;12.972;0.591895735;Cloudy;7;24;15.5
01/06/2016;6;2016;10.34;-10.76;15.72;5.223;-7.266;8.856;0.505125725;Cloudy;15;20;17.5
02/06/2016;6;2016;16.74;6.4;13.54;12.672;7.449;8.9475;0.756989247;Cloudy;15;19;17
03/06/2016;6;2016;11.59;-5.15;14.165;7.175;-5.497;9.9235;0.619068162;Cloudy;15;20;17.5
04/06/2016;6;2016;5.2;-6.39;8.395;5.2;-1.975;6.1875;1;Showers;18;21;19.5
05/06/2016;6;2016;27.07;21.87;16.135;16.763;11.563;10.9815;0.619246398;Cloudy;13;19;16
06/06/2016;6;2016;11.78;-15.29;19.425;7.874;-8.889;12.3185;0.668421053;Cloudy;13;19;16
07/06/2016;6;2016;29.67;17.89;20.725;18.146;10.272;13.01;0.611594203;Cloudy;7;22;14.5
08/06/2016;6;2016;23.85;-5.82;26.76;11.758;-6.388;14.952;0.492997904;Cloudy;6;24;15
09/06/2016;6;2016;25.43;1.58;24.64;10.088;-1.67;10.923;0.396696815;Cloudy;9;29;19
10/06/2016;6;2016;24.52;-0.91;24.975;11.534;1.446;10.811;0.470391517;Cloudy;13;26;19.5
11/06/2016;6;2016;27.84;3.32;26.18;13.57;2.036;12.552;0.487428161;Cloudy;9;23;16
12/06/2016;6;2016;11.62;-16.22;19.73;4.92;-8.65;9.245;0.423407917;Cloudy;9;19;14
13/06/2016;6;2016;17.57;5.95;14.595;13.237;8.317;9.0785;0.753386454;Cloudy;15;21;18
14/06/2016;6;2016;21.58;4.01;19.575;13.087;-0.15;13.162;0.606441149;Cloudy;16;23;19.5
15/06/2016;6;2016;21.58;0;21.58;10.104;-2.983;11.5955;0.468211307;Cloudy;15;21;18
16/06/2016;6;2016;13.67;-7.91;17.625;7.479;-2.625;8.7915;0.547110461;Cloudy;15;20;17.5
17/06/2016;6;2016;22.33;8.66;18;12.766;5.287;10.1225;0.571697268;Cloudy;11;22;16.5
18/06/2016;6;2016;29.77;7.44;26.05;15.445;2.679;14.1055;0.518810883;Cloudy;14;23;18.5
19/06/2016;6;2016;3.22;-26.55;16.495;1.771;-13.674;8.608;0.55;Showers;0;27;13.5
20/06/2016;6;2016;27.39;24.17;15.305;16.969;15.198;9.37;0.619532676;Cloudy;14;22;18
21/06/2016;6;2016;23.74;-3.65;25.565;10.779;-6.19;13.874;0.454043808;Cloudy;8;23;15.5
22/06/2016;6;2016;15.54;-8.2;19.64;7.638;-3.141;9.2085;0.491505792;Cloudy;9;22;15.5
23/06/2016;6;2016;22.9;7.36;19.22;12.313;4.675;9.9755;0.53768559;Cloudy;12;22;17
24/06/2016;6;2016;18.86;-4.04;20.88;9.655;-2.658;10.984;0.511930011;Cloudy;14;24;19
25/06/2016;6;2016;36.74;17.88;27.8;16.541;6.886;13.098;0.450217746;Cloudy;7;18;12.5
26/06/2016;6;2016;25.63;-11.11;31.185;8.086;-8.455;12.3135;0.315489661;Cloudy;3;20;11.5
27/06/2016;6;2016;9.14;-16.49;17.385;6.1;-1.986;7.093;0.667396061;Showers;12;20;16
28/06/2016;6;2016;26.64;17.5;17.89;18.608;12.508;12.354;0.698498498;Cloudy;4;19;11.5
29/06/2016;6;2016;26.3;-0.34;26.47;11.362;-7.246;14.985;0.432015209;Cloudy;7;21;14
30/06/2016;6;2016;27.76;1.46;27.03;13.997;2.635;12.6795;0.504214697;Cloudy;6;22;14
01/07/2016;7;2016;20.16;-7.6;23.96;10.706;-3.291;12.3515;0.531051587;Cloudy;9;23;16
02/07/2016;7;2016;24.1;3.94;22.13;13.55;2.844;12.128;0.562240664;Cloudy;4;20;12
03/07/2016;7;2016;22.6;-1.5;23.35;14.496;0.946;14.023;0.641415929;Cloudy;4;21;12.5
04/07/2016;7;2016;21.38;-1.22;21.99;13.854;-0.642;14.175;0.647988775;Cloudy;6;21;13.5
05/07/2016;7;2016;3.52;-17.86;12.45;1.936;-11.918;7.895;0.55;Showers;0;26;13
06/07/2016;7;2016;22.24;18.72;12.88;11.454;9.518;6.695;0.515017986;Cloudy;7;20;13.5
07/07/2016;7;2016;26.85;4.61;24.545;15.174;3.72;13.314;0.565139665;Cloudy;6;22;14
08/07/2016;7;2016;24.34;-2.51;25.595;13.557;-1.617;14.3655;0.556984388;Cloudy;7;22;14.5
09/07/2016;7;2016;26.9;2.56;25.62;10.955;-2.602;12.256;0.407249071;Cloudy;8;22;15
10/07/2016;7;2016;19.77;-7.13;23.335;7.449;-3.506;9.202;0.376783005;Cloudy;9;22;15.5
11/07/2016;7;2016;18.15;-1.62;18.96;11.245;3.796;9.347;0.619559229;Cloudy;12;22;17
12/07/2016;7;2016;25.86;7.71;22.005;17.756;6.511;14.5005;0.686620263;Cloudy;13;27;20
13/07/2016;7;2016;22.94;-2.92;24.4;11.725;-6.031;14.7405;0.511115955;Cloudy;12;22;17
14/07/2016;7;2016;16.89;-6.05;19.915;8.974;-2.751;10.3495;0.531320308;Cloudy;11;19;15
15/07/2016;7;2016;9.48;-7.41;13.185;4.112;-4.862;6.543;0.433755274;Showers;12;18;15
16/07/2016;7;2016;3.76;-5.72;6.62;3.76;-0.352;3.936;1;Showers;14;18;16
17/07/2016;7;2016;12.79;9.03;8.275;12.463;8.703;8.1115;0.974433151;Cloudy;15;22;18.5
18/07/2016;7;2016;19.51;6.72;16.15;10.016;-2.447;11.2395;0.513377755;Cloudy;15;23;19
19/07/2016;7;2016;28.82;9.31;24.165;17.314;7.298;13.665;0.600763359;Cloudy;10;23;16.5
20/07/2016;7;2016;22.39;-6.43;25.605;13.44;-3.874;15.377;0.600267977;Cloudy;13;25;19
21/07/2016;7;2016;20.07;-2.32;21.23;8.698;-4.742;11.069;0.433383159;Cloudy;16;27;21.5
22/07/2016;7;2016;22.74;2.67;21.405;10.194;1.496;9.446;0.44828496;Cloudy;12;27;19.5
23/07/2016;7;2016;19.16;-3.58;20.95;8.857;-1.337;9.5255;0.462265136;Cloudy;16;31;23.5
24/07/2016;7;2016;25.56;6.4;22.36;11.329;2.472;10.093;0.443231612;Cloudy;7;22;14.5
25/07/2016;7;2016;25.74;0.18;25.65;13.611;2.282;12.47;0.528787879;Cloudy;9;23;16
26/07/2016;7;2016;20.18;-5.56;22.96;11.769;-1.842;12.69;0.583201189;Cloudy;5;21;13
27/07/2016;7;2016;18.5;-1.68;19.34;9.314;-2.455;10.5415;0.503459459;Cloudy;11;21;16
28/07/2016;7;2016;29.67;11.17;24.085;13.727;4.413;11.5205;0.462655881;Cloudy;3;22;12.5
29/07/2016;7;2016;22.18;-7.49;25.925;10.507;-3.22;12.117;0.473715059;Cloudy;7;22;14.5
30/07/2016;7;2016;28.57;6.39;25.375;12.755;2.248;11.631;0.446447322;Cloudy;7;22;14.5
31/07/2016;7;2016;27.04;-1.53;27.805;10.522;-2.233;11.6385;0.389127219;Cloudy;7;22;14.5
01/08/2016;8;2016;22.57;-4.47;24.805;12.6;2.078;11.561;0.558263181;Cloudy;8;22;15
02/08/2016;8;2016;16.61;-5.96;19.59;8.738;-3.862;10.669;0.526068633;Cloudy;11;24;17.5
03/08/2016;8;2016;25.54;8.93;21.075;13.672;4.934;11.205;0.53531715;Cloudy;13;20;16.5
04/08/2016;8;2016;18.09;-7.45;21.815;11.241;-2.431;12.4565;0.621393035;Cloudy;10;22;16
05/08/2016;8;2016;22.21;4.12;20.15;12.022;0.781;11.6315;0.541287708;Cloudy;13;21;17
06/08/2016;8;2016;22.41;0.2;22.31;12.059;0.037;12.0405;0.538107988;Cloudy;13;20;16.5
07/08/2016;8;2016;28.37;5.96;25.39;13.939;1.88;12.999;0.491328869;Cloudy;13;20;16.5
08/08/2016;8;2016;25.96;-2.41;27.165;16.465;2.526;15.202;0.634244992;Cloudy;9;21;15
09/08/2016;8;2016;29.43;3.47;27.695;16.025;-0.44;16.245;0.544512402;Cloudy;8;21;14.5
10/08/2016;8;2016;25.78;-3.65;27.605;11.63;-4.395;13.8275;0.451124903;Cloudy;9;23;16
11/08/2016;8;2016;17.24;-8.54;21.51;11.131;-0.499;11.3805;0.645649652;Cloudy;10;26;18
12/08/2016;8;2016;24.89;7.65;21.065;12.492;1.361;11.8115;0.501888309;Cloudy;12;21;16.5
13/08/2016;8;2016;25.43;0.54;25.16;14.489;1.997;13.4905;0.569760126;Cloudy;9;23;16
14/08/2016;8;2016;29.31;3.88;27.37;15.604;1.115;15.0465;0.532378028;Cloudy;7;22;14.5
15/08/2016;8;2016;9.02;-20.29;19.165;7.736;-7.868;11.67;0.857649667;Showers;13;23;18
16/08/2016;8;2016;24.5;15.48;16.76;12.776;5.04;10.256;0.521469388;Cloudy;17;22;19.5
17/08/2016;8;2016;18.92;-5.58;21.71;11.913;-0.863;12.3445;0.629651163;Cloudy;11;22;16.5
18/08/2016;8;2016;25.47;6.55;22.195;12.386;0.473;12.1495;0.486297605;Cloudy;12;21;16.5
19/08/2016;8;2016;23.79;-1.68;24.63;9.852;-2.534;11.119;0.414123581;Cloudy;8;23;15.5
20/08/2016;8;2016;18.52;-5.27;21.155;11.501;1.649;10.6765;0.62100432;Cloudy;12;24;18
21/08/2016;8;2016;27.07;8.55;22.795;12.271;0.77;11.886;0.453306243;Cloudy;10;20;15
22/08/2016;8;2016;28.12;1.05;27.595;13.895;1.624;13.083;0.49413229;Cloudy;10;23;16.5
23/08/2016;8;2016;24.25;-3.87;26.185;9.592;-4.303;11.7435;0.395546392;Cloudy;15;26;20.5
24/08/2016;8;2016;18.04;-6.21;21.145;6.12;-3.472;7.856;0.33924612;Cloudy;18;26;22
25/08/2016;8;2016;24.85;6.81;21.445;14.091;7.971;10.1055;0.567042254;Cloudy;15;22;18.5
26/08/2016;8;2016;24.99;0.14;24.92;12.046;-2.045;13.0685;0.482032813;Cloudy;4;20;12
27/08/2016;8;2016;23.44;-1.55;24.215;11.109;-0.937;11.5775;0.473933447;Cloudy;6;21;13.5
28/08/2016;8;2016;31.13;7.69;27.285;13.24;2.131;12.1745;0.425313203;Cloudy;5;21;13
29/08/2016;8;2016;25.86;-5.27;28.495;15.2;1.96;14.22;0.587780356;Cloudy;8;22;15
30/08/2016;8;2016;21.2;-4.66;23.53;10.614;-4.586;12.907;0.500660377;Cloudy;9;23;16
31/08/2016;8;2016;22.03;0.83;21.615;8.817;-1.797;9.7155;0.400226963;Cloudy;10;23;16.5
01/09/2016;9;2016;28.79;6.76;25.41;17.252;8.435;13.0345;0.599235846;Cloudy;13;24;18.5
02/09/2016;9;2016;27.41;-1.38;28.1;11.391;-5.861;14.3215;0.415578256;Cloudy;17;24;20.5
03/09/2016;9;2016;28.03;0.62;27.72;12.268;0.877;11.8295;0.437673921;Cloudy;16;25;20.5
04/09/2016;9;2016;19.54;-8.49;23.785;10.237;-2.031;11.2525;0.523899693;Cloudy;6;22;14
05/09/2016;9;2016;25.58;6.04;22.56;12.219;1.982;11.228;0.477677873;Cloudy;11;23;17
06/09/2016;9;2016;22.2;-3.38;23.89;10.599;-1.62;11.409;0.477432432;Cloudy;15;22;18.5
07/09/2016;9;2016;29.68;7.48;25.94;12.903;2.304;11.751;0.434737197;Cloudy;16;23;19.5
08/09/2016;9;2016;25.49;-4.19;27.585;11.399;-1.504;12.151;0.447194978;Cloudy;19;23;21
09/09/2016;9;2016;23.47;-2.02;24.48;11.874;0.475;11.6365;0.505922454;Cloudy;18;24;21
10/09/2016;9;2016;26.69;3.22;25.08;18.258;6.384;15.066;0.684076433;Cloudy;16;24;20
11/09/2016;9;2016;32.14;5.45;29.415;14.177;-4.081;16.2175;0.441101431;Cloudy;14;22;18
12/09/2016;9;2016;28.04;-4.1;30.09;14.422;0.245;14.2995;0.514336662;Cloudy;11;23;17
13/09/2016;9;2016;23.9;-4.14;25.97;12.097;-2.325;13.2595;0.506150628;Cloudy;12;25;18.5
14/09/2016;9;2016;26.5;2.6;25.2;13.543;1.446;12.82;0.511056604;Cloudy;16;25;20.5
15/09/2016;9;2016;23.18;-3.32;24.84;13.507;-0.036;13.525;0.582700604;Cloudy;17;25;21
16/09/2016;9;2016;26.81;3.63;24.995;14.764;1.257;14.1355;0.550690041;Cloudy;17;29;23
17/09/2016;9;2016;24.77;-2.04;25.79;11.219;-3.545;12.9915;0.452926928;Cloudy;11;24;17.5
18/09/2016;9;2016;12.38;-12.39;18.575;6.504;-4.715;8.8615;0.525363489;Cloudy;17;22;19.5
19/09/2016;9;2016;20.05;7.67;16.215;9.697;3.193;8.1005;0.483640898;Cloudy;17;22;19.5
20/09/2016;9;2016;22.65;2.6;21.35;10.966;1.269;10.3315;0.48415011;Cloudy;10;23;16.5
21/09/2016;9;2016;15.41;-7.24;19.03;6.434;-4.532;8.7;0.41752109;Cloudy;15;22;18.5
22/09/2016;9;2016;31.09;15.68;23.25;14.314;7.88;10.374;0.460405275;Cloudy;15;26;20.5
23/09/2016;9;2016;23.38;-7.71;27.235;9.91;-4.404;12.112;0.423866553;Cloudy;10;25;17.5
24/09/2016;9;2016;29.49;6.11;26.435;13.095;3.185;11.5025;0.44404883;Cloudy;8;23;15.5
25/09/2016;9;2016;26.83;-2.66;28.16;12.164;-0.931;12.6295;0.45337309;Cloudy;11;26;18.5
26/09/2016;9;2016;23.61;-3.22;25.22;8.779;-3.385;10.4715;0.371833969;Cloudy;12;25;18.5
27/09/2016;9;2016;19.51;-4.1;21.56;9.167;0.388;8.973;0.469861609;Cloudy;12;25;18.5
28/09/2016;9;2016;32.26;12.75;25.885;11.884;2.717;10.5255;0.368381897;Cloudy;9;25;17
29/09/2016;9;2016;16.38;-15.88;24.32;9.008;-2.876;10.446;0.54993895;Cloudy;12;24;18
30/09/2016;9;2016;31.6;15.22;23.99;16.668;7.66;12.838;0.527468354;Cloudy;15;27;21
01/10/2016;10;2016;22.05;-9.55;26.825;11.067;-5.601;13.8675;0.501904762;Cloudy;7;28;17.5
02/10/2016;10;2016;21.92;-0.13;21.985;9.309;-1.758;10.188;0.424680657;Cloudy;7;25;16
03/10/2016;10;2016;13.07;-8.85;17.495;7.276;-2.033;8.2925;0.556694721;Cloudy;18;28;23
04/10/2016;10;2016;33.39;20.32;23.23;19.293;12.017;13.2845;0.577807727;Cloudy;10;24;17
05/10/2016;10;2016;12.62;-20.77;23.005;8.229;-11.064;13.761;0.652060222;Cloudy;8;29;18.5
06/10/2016;10;2016;25.33;12.71;18.975;8.463;0.234;8.346;0.334109751;Cloudy;8;25;16.5
07/10/2016;10;2016;24.29;-1.04;24.81;9.339;0.876;8.901;0.38447921;Cloudy;9;25;17
08/10/2016;10;2016;29.87;5.58;27.08;10.804;1.465;10.0715;0.361700703;Cloudy;11;28;19.5
09/10/2016;10;2016;21.95;-7.92;25.91;9.4;-1.404;10.102;0.428246014;Cloudy;16;25;20.5
10/10/2016;10;2016;24.75;2.8;23.35;10.081;0.681;9.7405;0.407313131;Cloudy;19;24;21.5
11/10/2016;10;2016;28.5;3.75;26.625;9.485;-0.596;9.783;0.332807018;Cloudy;14;29;21.5
12/10/2016;10;2016;19.55;-8.95;24.025;9.198;-0.287;9.3415;0.470485934;Cloudy;17;23;20
13/10/2016;10;2016;26.45;6.9;23;10.733;1.535;9.9655;0.405784499;Cloudy;17;25;21
14/10/2016;10;2016;12.65;-13.8;19.55;8.081;-2.652;9.407;0.638814229;Cloudy;0;38;19
15/10/2016;10;2016;24.25;11.6;18.45;10.488;2.407;9.2845;0.432494845;Cloudy;14;23;18.5
16/10/2016;10;2016;24.49;0.24;24.37;12.199;1.711;11.3435;0.498121682;Cloudy;9;25;17
17/10/2016;10;2016;27.05;2.56;25.77;13.921;1.722;13.06;0.514639556;Cloudy;13;27;20
18/10/2016;10;2016;24.24;-2.81;25.645;11.394;-2.527;12.6575;0.470049505;Cloudy;11;23;17
19/10/2016;10;2016;25.46;1.22;24.85;9.635;-1.759;10.5145;0.378436764;Cloudy;11;26;18.5
20/10/2016;10;2016;25.14;-0.32;25.3;13.258;3.623;11.4465;0.527366746;Cloudy;15;26;20.5
21/10/2016;10;2016;25.82;0.68;25.48;11.555;-1.703;12.4065;0.447521301;Cloudy;15;26;20.5
22/10/2016;10;2016;18.06;-7.76;21.94;10.026;-1.529;10.7905;0.555149502;Cloudy;15;27;21
23/10/2016;10;2016;18.79;0.73;18.425;7.344;-2.682;8.685;0.390846195;Cloudy;13;18;15.5
24/10/2016;10;2016;30.69;11.9;24.74;14.026;6.682;10.685;0.457021831;Cloudy;14;23;18.5
25/10/2016;10;2016;27.09;-3.6;28.89;18.591;4.565;16.3085;0.686267996;Cloudy;16;26;21
26/10/2016;10;2016;26.14;-0.95;26.615;11.285;-7.306;14.938;0.431713849;Cloudy;13;26;19.5
27/10/2016;10;2016;25.69;-0.45;25.915;12.875;1.59;12.08;0.50116777;Cloudy;13;27;20
28/10/2016;10;2016;26.1;0.41;25.895;8.694;-4.181;10.7845;0.333103448;Cloudy;14;27;20.5
29/10/2016;10;2016;27.03;0.93;26.565;10.514;1.82;9.604;0.388975213;Cloudy;20;26;23
30/10/2016;10;2016;26.29;-0.74;26.66;12.127;1.613;11.3205;0.461278052;Cloudy;15;27;21
31/10/2016;10;2016;24.72;-1.57;25.505;11.681;-0.446;11.904;0.472532362;Cloudy;17;28;22.5
01/11/2016;11;2016;17.38;-7.34;21.05;8.568;-3.113;10.1245;0.492980437;Cloudy;18;26;22
02/11/2016;11;2016;31.19;13.81;24.285;15.877;7.309;12.2225;0.509041359;Cloudy;15;26;20.5
03/11/2016;11;2016;30.24;-0.95;30.715;12.358;-3.519;14.1175;0.408664021;Cloudy;14;26;20
04/11/2016;11;2016;26.36;-3.88;28.3;13.489;1.131;12.9235;0.511722307;Cloudy;16;27;21.5
05/11/2016;11;2016;27.1;0.74;26.73;12.321;-1.168;12.905;0.454649446;Cloudy;16;30;23
06/11/2016;11;2016;28.6;1.5;27.85;11.611;-0.71;11.966;0.405979021;Cloudy;16;26;21
07/11/2016;11;2016;24.66;-3.94;26.63;11.313;-0.298;11.462;0.458759124;Cloudy;15;27;21
08/11/2016;11;2016;30.54;5.88;27.6;11.186;-0.127;11.2495;0.366273739;Cloudy;20;31;25.5
09/11/2016;11;2016;29.56;-0.98;30.05;10.868;-0.318;11.027;0.367658999;Cloudy;21;31;26
10/11/2016;11;2016;30.1;0.54;29.83;12.86;1.992;11.864;0.427242525;Cloudy;20;30;25
11/11/2016;11;2016;29.29;-0.81;29.695;10.083;-2.777;11.4715;0.344247183;Cloudy;22;28;25
12/11/2016;11;2016;26.59;-2.7;27.94;10.118;0.035;10.1005;0.380518992;Cloudy;20;28;24
13/11/2016;11;2016;30.06;3.47;28.325;8.262;-1.856;9.19;0.274850299;Cloudy;21;31;26
14/11/2016;11;2016;4.79;-25.27;17.425;3.716;-4.546;5.989;0.775782881;Showers;20;30;25
15/11/2016;11;2016;24.19;19.4;14.49;8.834;5.118;6.275;0.365192228;Cloudy;12;26;19
16/11/2016;11;2016;26.76;2.57;25.475;26.76;17.926;17.797;1;Cloudy;15;26;20.5
17/11/2016;11;2016;26.28;-0.48;26.52;26.28;-0.48;26.52;1;Cloudy;13;26;19.5
18/11/2016;11;2016;27.2;0.92;26.74;27.2;0.92;26.74;1;Cloudy;19;25;22
19/11/2016;11;2016;26.21;-0.99;26.705;26.21;-0.99;26.705;1;Cloudy;17;26;21.5
20/11/2016;11;2016;26.98;0.77;26.595;26.98;0.77;26.595;1;Cloudy;15;27;21
21/11/2016;11;2016;23.89;-3.09;25.435;23.89;-3.09;25.435;1;Cloudy;21;27;24
22/11/2016;11;2016;26.04;2.15;24.965;26.04;2.15;24.965;1;Cloudy;17;27;22
23/11/2016;11;2016;26.14;0.1;26.09;26.14;0.1;26.09;1;Cloudy;20;27;23.5
24/11/2016;11;2016;30.53;4.39;28.335;30.53;4.39;28.335;1;Cloudy;15;35;25
25/11/2016;11;2016;24.73;-5.8;27.63;24.73;-5.8;27.63;1;Cloudy;21;27;24
26/11/2016;11;2016;15.64;-9.09;20.185;15.64;-9.09;20.185;1;Cloudy;22;28;25
