Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;gen/exp;PP;Cond;Temp min;Temp max;Temp med
17/11/2018;11;2018;12.361;-4.217;10.443;10;-5;7.5;0.808996036;2.87;Cloudy;19;30;24.5
18/11/2018;11;2018;8.525;-3.836;11.092;5;5;7.5;0.586510264;2.866;Cloudy;18;26;22
19/11/2018;11;2018;13.659;5.134;15.879;10;4;12;0.732118017;2.868;Cloudy;18;27;22.5
20/11/2018;11;2018;18.099;4.44;17.5035;14;-1;13.5;0.773523399;2.62;Fine;17;28;22.5
21/11/2018;11;2018;16.908;-1.191;14.06;13;-4;11;0.768866809;2.515;Fine;19;32;25.5
22/11/2018;11;2018;11.212;-5.696;15.5955;9;7;12.5;0.802711381;2.775;Cloudy;23;31;27
23/11/2018;11;2018;19.979;8.767;20.323;16;1;16.5;0.800840883;2.542;Fine;19;30;24.5
24/11/2018;11;2018;20.667;0.688;18.2245;17;-6;14;0.822567378;2.622;Fine;16;30;23
25/11/2018;11;2018;15.782;-4.885;17.5525;11;5;13.5;0.696996578;2.866;Fine;20;34;27
26/11/2018;11;2018;19.323;3.541;14.4975;16;-10;11;0.828028774;2.465;Fine;18;35;26.5
27/11/2018;11;2018;9.672;-9.651;13.2755;6;-2;5;0.620347395;2.683;Cloudy;18;28;23
28/11/2018;11;2018;16.879;7.207;17.9805;4;11;9.5;0.236980864;2.759;Fine;23;38;30.5
29/11/2018;11;2018;19.082;2.203;17.903;15;-2;14;0.786081124;2.6;Fine;21;34;27.5
30/11/2018;11;2018;16.724;-2.358;17.764;13;-4;11;0.777325999;2.87;Fine;19;30;24.5
01/12/2018;12;2018;18.804;2.08;17.107;9;-4;7;0.47862157;2.676;Fine;22;33;27.5
02/12/2018;12;2018;15.41;-3.394;15.8115;5;7;8.5;0.324464633;2.284;Cloudy;22;35;28.5
03/12/2018;12;2018;16.213;0.803;13.017;12;-5;9.5;0.740146796;2.638;Fine;24;30;27
04/12/2018;12;2018;9.821;-6.392;10.505;7;0;7;0.712758375;2.582;Cloudy;20;30;25
05/12/2018;12;2018;11.189;1.368;12.2715;7;3;8.5;0.625614443;2.87;Cloudy;21;28;24.5
06/12/2018;12;2018;13.354;2.165;11.643;10;-4;8;0.748839299;2.869;Cloudy;19;28;23.5
07/12/2018;12;2018;9.932;-3.422;9.417;6;-1;5.5;0.604107934;1.927;Cloudy;19;26;22.5
08/12/2018;12;2018;8.902;-1.03;11.676;5;5;7.5;0.561671534;1.754;Cloudy;20;27;23.5
09/12/2018;12;2018;14.45;5.548;15.873;10;4;12;0.692041522;2.869;Cloudy;20;29;24.5
10/12/2018;12;2018;17.296;2.846;16.948;14;-2;13;0.809435708;2.873;Fine;19;30;24.5
11/12/2018;12;2018;16.6;-0.696;17.0425;12;0;12;0.722891566;2.865;Fine;20;30;25
12/12/2018;12;2018;17.485;0.885;16.2305;12;-1;11.5;0.686302545;2.77;Cloudy;19;29;24
13/12/2018;12;2018;14.976;-2.509;12.988;11;-2;10;0.734508547;2.873;Cloudy;22;30;26
14/12/2018;12;2018;11;-3.976;11.8965;9;-4;7;0.818181818;1.469;Cloudy;22;25;23.5
15/12/2018;12;2018;12.793;1.793;7.406;5;-4;3;0.39083874;2.872;Cloudy;22;31;26.5
16/12/2018;12;2018;2.019;-10.774;5.539;1;6;4;0.4952947;0.65;Showers;24;25;24.5
17/12/2018;12;2018;9.059;7.04;11.6925;7;3;8.5;0.77271222;2.869;Cloudy;21;29;25
18/12/2018;12;2018;14.326;5.267;14.1155;10;1;10.5;0.698031551;2.871;Cloudy;22;30;26
19/12/2018;12;2018;13.905;-0.421;16.081;11;3;12.5;0.791082344;2.871;Cloudy;22;31;26.5
20/12/2018;12;2018;18.257;4.352;18.0605;14;-1;13.5;0.766829161;2.359;Fine;24;32;28
21/12/2018;12;2018;17.864;-0.393;15.328;13;-8;9;0.727720555;2.261;Fine;24;35;29.5
22/12/2018;12;2018;12.792;-5.072;13.9655;5;6;8;0.390869293;2.85;Cloudy;23;35;29
23/12/2018;12;2018;15.139;2.347;15.2195;11;-1;10.5;0.726600172;2.872;Cloudy;20;29;24.5
24/12/2018;12;2018;15.3;0.161;15.736;10;-4;8;0.653594771;2.865;Cloudy;19;27;23
25/12/2018;12;2018;16.172;0.872;17.132;6;6;9;0.371011625;2.881;Fine;17;28;22.5
26/12/2018;12;2018;18.092;1.92;17.61;12;-1;11.5;0.663276586;2.871;Fine;17;29;23
27/12/2018;12;2018;17.128;-0.964;16.9545;11;2;12;0.64222326;2.873;Fine;18;30;24
28/12/2018;12;2018;16.781;-0.347;17.333;13;0;13;0.774685656;2.878;Fine;19;30;24.5
29/12/2018;12;2018;17.885;1.104;18.0735;13;1;13.5;0.726866089;2.866;Fine;19;30;24.5
30/12/2018;12;2018;18.262;0.377;18.11;14;-1;13.5;0.766619209;2.873;Fine;23;31;27
31/12/2018;12;2018;17.958;-0.304;18.0025;13;-1;12.5;0.723911349;2.875;Fine;20;31;25.5
01/01/2019;1;2019;18.047;0.089;18.39;12;3;13.5;0.664930459;2.446;Cloudy;23;32;27.5
02/01/2019;1;2019;18.733;0.686;15.1335;15;-8;11;0.800725992;2.415;Fine;21;31;26
03/01/2019;1;2019;11.534;-7.199;13.4305;7;4;9;0.606901335;2.871;Cloudy;21;29;25
04/01/2019;1;2019;15.327;3.793;15.818;11;0;11;0.717687741;2.874;Fine;22;30;26
05/01/2019;1;2019;16.309;0.982;15.2775;11;-1;10.5;0.674474217;2.875;Fine;21;31;26
06/01/2019;1;2019;14.246;-2.063;12.048;10;-4;8;0.701951425;2.872;Cloudy;24;31;27.5
07/01/2019;1;2019;9.85;-4.396;10.621;6;2;7;0.609137056;2.871;Cloudy;24;30;27
08/01/2019;1;2019;11.392;1.542;9.894;8;-4;6;0.702247191;2.871;Cloudy;22;30;26
09/01/2019;1;2019;8.396;-2.996;10.759;4;6;7;0.476417342;2.185;Cloudy;23;30;26.5
10/01/2019;1;2019;13.122;4.726;14.826;10;3;11.5;0.762078951;2.872;Cloudy;24;31;27.5
11/01/2019;1;2019;16.53;3.408;17.3935;13;-1;12.5;0.786448881;2.867;Cloudy;22;31;26.5
12/01/2019;1;2019;18.257;1.727;17.4385;12;0;12;0.657282138;2.87;Fine;20;32;26
13/01/2019;1;2019;16.62;-1.637;17.3795;12;2;13;0.722021661;2.863;Fine;21;32;26.5
14/01/2019;1;2019;18.139;1.519;17.1135;14;-2;13;0.771817631;2.872;Fine;21;32;26.5
15/01/2019;1;2019;16.088;-2.051;17.4675;12;-2;11;0.745897563;2.702;Cloudy;22;32;27
16/01/2019;1;2019;18.847;2.759;16.8485;10;0;10;0.530588423;2.594;Fine;24;33;28.5
17/01/2019;1;2019;14.85;-3.997;16.6795;10;4;12;0.673400673;2.875;Cloudy;24;33;28.5
18/01/2019;1;2019;18.509;3.659;16.539;14;-3;12.5;0.756388784;2.623;Cloudy;21;32;26.5
19/01/2019;1;2019;14.569;-3.94;15.4425;11;0;11;0.755027799;2.751;Cloudy;22;33;27.5
20/01/2019;1;2019;16.316;1.747;15.4195;11;0;11;0.674184849;2.875;Fine;22;33;27.5
21/01/2019;1;2019;14.523;-1.793;15.0465;11;1;11.5;0.757419266;2.87;Cloudy;23;32;27.5
22/01/2019;1;2019;15.57;1.047;15.7755;12;-1;11.5;0.770712909;2.87;Fine;22;32;27
23/01/2019;1;2019;15.981;0.411;16.915;11;3;12.5;0.688317377;2.676;Fine;23;34;28.5
24/01/2019;1;2019;17.849;1.868;16.1425;14;-7;10.5;0.784357667;2.354;Fine;25;33;29
25/01/2019;1;2019;14.436;-3.413;15.2985;7;6;10;0.484898864;2.874;Cloudy;25;33;29
26/01/2019;1;2019;16.161;1.725;17.175;13;0;13;0.804405668;2.871;Fine;24;33;28.5
27/01/2019;1;2019;18.189;2.028;18.2525;13;0;13;0.714717687;2.635;Fine;24;32;28
28/01/2019;1;2019;18.316;0.127;17.2165;13;0;13;0.709761957;2.466;Fine;23;33;28
29/01/2019;1;2019;16.117;-2.199;15.685;13;0;13;0.806601725;2.868;Fine;24;32;28
30/01/2019;1;2019;15.253;-0.864;8.2005;13;-12;7;0.852291353;2.641;Cloudy;23;32;27.5
31/01/2019;1;2019;1.148;-14.105;8.727;1;9;5.5;0.871080139;1.302;Showers;22;28;25
10/02/2019;2;2019;16.306;15.158;15.6975;10;1;10.5;0.613271189;2.437;Fine;22;33;27.5
11/02/2019;2;2019;15.089;-1.217;15.3795;11;-4;9;0.729007887;2.87;Cloudy;24;32;28
12/02/2019;2;2019;15.67;0.581;16.057;7;-1;6.5;0.446713465;2.632;Fine;24;35;29.5
13/02/2019;2;2019;16.444;0.774;13.3175;6;3;7.5;0.364874726;2.28;Fine;24;34;29
14/02/2019;2;2019;10.191;-6.253;12.097;9;1;9.5;0.883132175;2.709;Cloudy;25;32;28.5
15/02/2019;2;2019;14.003;3.812;13.586;10;-4;8;0.714132686;2.864;Cloudy;23;31;27
16/02/2019;2;2019;13.169;-0.834;14.29;6;4;8;0.455615461;2.875;Cloudy;21;31;26
17/02/2019;2;2019;15.411;2.242;14.294;10;0;10;0.648887159;2.87;Fine;20;32;26
18/02/2019;2;2019;13.177;-2.234;14.781;10;3;11.5;0.75889808;2.876;Cloudy;21;32;26.5
19/02/2019;2;2019;16.385;3.208;16.23;13;0;13;0.793408605;2.172;Fine;20;34;27
20/02/2019;2;2019;16.075;-0.31;14.353;13;-4;11;0.808709176;2.281;Fine;24;34;29
21/02/2019;2;2019;12.631;-3.444;12.6835;9;0;9;0.712532658;2.871;Cloudy;25;34;29.5
22/02/2019;2;2019;12.736;0.105;13.1845;9;0;9;0.706658291;2.864;Cloudy;23;32;27.5
23/02/2019;2;2019;13.633;0.897;12.3465;9;-2;8;0.66016284;2.869;Cloudy;22;32;27
24/02/2019;2;2019;11.06;-2.573;11.1435;7;1;7.5;0.632911392;2.872;Cloudy;21;31;26
25/02/2019;2;2019;11.227;0.167;10.2915;8;-2;7;0.712567917;2.869;Cloudy;20;29;24.5
26/02/2019;2;2019;9.356;-1.871;10.4415;6;3;7.5;0.641299701;2.47;Cloudy;20;27;23.5
27/02/2019;2;2019;11.527;2.171;9.581;9;-5;6.5;0.78077557;2.868;Cloudy;19;30;24.5
28/02/2019;2;2019;7.635;-3.892;8.7595;4;4;6;0.523903078;2.865;Cloudy;20;27;23.5
01/03/2019;3;2019;9.884;2.249;9.978;8;-2;7;0.809388911;2.876;Cloudy;20;29;24.5
02/03/2019;3;2019;10.072;0.188;10.705;6;0;6;0.595710882;2.872;Cloudy;20;29;24.5
03/03/2019;3;2019;11.338;1.266;11.2045;6;2;7;0.529193861;2.869;Cloudy;20;30;25
04/03/2019;3;2019;11.071;-0.267;12.5225;8;3;9.5;0.722608617;2.871;Cloudy;20;30;25
05/03/2019;3;2019;13.974;2.903;13.885;11;-2;10;0.787176184;2.691;Cloudy;20;31;25.5
06/03/2019;3;2019;13.796;-0.178;12.2795;9;-2;8;0.652363004;2.718;Cloudy;22;33;27.5
07/03/2019;3;2019;10.763;-3.033;11.0435;7;1;7.5;0.650376289;2.847;Cloudy;22;34;28
08/03/2019;3;2019;11.324;0.561;13.1575;8;3;9.5;0.706464147;2.835;Cloudy;22;30;26
09/03/2019;3;2019;14.991;3.667;14.399;11;-2;10;0.733773597;2.725;Cloudy;22;32;27
10/03/2019;3;2019;13.807;-1.184;12.732;9;-1;8.5;0.651843268;2.416;Cloudy;23;33;28
11/03/2019;3;2019;11.657;-2.15;11.8945;8;1;8.5;0.68628292;2.424;Cloudy;24;35;29.5
12/03/2019;3;2019;12.132;0.475;10.9025;9;0;9;0.741839763;2.581;Cloudy;23;38;30.5
13/03/2019;3;2019;9.673;-2.459;9.5985;9;0;9;0.930424894;2.085;Cloudy;30;60;45
14/03/2019;3;2019;9.524;-0.149;10.2435;9;0;9;0.9449811;2.8;Cloudy;23;32;27.5
15/03/2019;3;2019;10.963;1.439;8.3715;9;-7;5.5;0.820943172;2.281;Cloudy;21;34;27.5
16/03/2019;3;2019;5.78;-5.183;6.395;2;1;2.5;0.346020761;2.861;Cloudy;21;26;23.5
17/03/2019;3;2019;7.01;1.23;8.2165;3;4;5;0.427960057;2.556;Cloudy;20;28;24
18/03/2019;3;2019;9.423;2.413;11.1585;7;3;8.5;0.742863207;2.701;Cloudy;21;31;26
19/03/2019;3;2019;12.894;3.471;12.783;10;-1;9.5;0.775554521;2.136;Cloudy;19;34;26.5
20/03/2019;3;2019;12.672;-0.222;12.0225;9;0;9;0.710227273;2.538;Cloudy;22;32;27
21/03/2019;3;2019;11.373;-1.299;11.5675;9;-1;8.5;0.791347929;2.514;Cloudy;23;32;27.5
22/03/2019;3;2019;11.762;0.389;12.4365;8;0;8;0.680156436;2.665;Cloudy;23;30;26.5
23/03/2019;3;2019;13.111;1.349;13.282;8;1;8.5;0.610174662;2.272;Cloudy;24;34;29
24/03/2019;3;2019;13.453;0.342;12.581;9;0;9;0.668995763;1.949;Cloudy;22;35;28.5
25/03/2019;3;2019;11.709;-1.744;10.26;9;-3;7.5;0.768639508;2.275;Cloudy;23;33;28
26/03/2019;3;2019;8.811;-2.898;5.3745;6;-5;3.5;0.680966973;2.459;Cloudy;24;32;28
27/03/2019;3;2019;1.938;-6.873;3.8005;1;2;2;0.515995872;0.549;Showers;21;24;22.5
28/03/2019;3;2019;5.663;3.725;8.7615;3;6;6;0.529754547;1.381;Cloudy;19;26;22.5
29/03/2019;3;2019;11.86;6.197;8.0325;9;-7;5.5;0.758853288;2.851;Cloudy;20;29;24.5
30/03/2019;3;2019;4.205;-7.655;9.2555;2;8;6;0.475624257;1.551;Cloudy;23;28;25.5
31/03/2019;3;2019;14.306;10.101;12.618;10;-2;9;0.699007409;2.133;Cloudy;15;28;21.5
01/04/2019;4;2019;10.93;-3.376;10.939;8;0;8;0.731930467;2.765;Cloudy;16;28;22
02/04/2019;4;2019;10.948;0.018;9.442;8;-3;6.5;0.730727073;2.75;Cloudy;18;27;22.5
03/04/2019;4;2019;7.936;-3.012;10.2415;5;5;7.5;0.630040323;2.68;Cloudy;19;26;22.5
04/04/2019;4;2019;12.547;4.611;12.7945;10;0;10;0.797003268;2.672;Cloudy;19;28;23.5
05/04/2019;4;2019;13.042;0.495;12.136;10;-3;8.5;0.766753565;2.479;Cloudy;18;28;23
06/04/2019;4;2019;11.23;-1.812;12.169;7;3;8.5;0.623330365;2.44;Cloudy;19;28;23.5
07/04/2019;4;2019;13.108;1.878;12.8915;10;-1;9.5;0.76289289;2.283;Cloudy;19;29;24
08/04/2019;4;2019;12.675;-0.433;12.4745;9;1;9.5;0.710059172;2.221;Cloudy;18;29;23.5
09/04/2019;4;2019;12.274;-0.401;10.7035;10;-4;8;0.814730324;1.946;Cloudy;19;29;24
10/04/2019;4;2019;9.133;-3.141;9.504;6;1;6.5;0.656958283;2.537;Cloudy;19;27;23
11/04/2019;4;2019;9.875;0.742;9.6965;7;0;7;0.708860759;2.692;Cloudy;19;26;22.5
12/04/2019;4;2019;9.518;-0.357;10.006;7;-1;6.5;0.735448624;2.589;Cloudy;16;25;20.5
13/04/2019;4;2019;10.494;0.976;10.6715;6;1;6.5;0.571755289;2.565;Cloudy;16;26;21
14/04/2019;4;2019;10.849;0.355;9.4455;7;-1;6.5;0.645220758;2.497;Cloudy;16;27;21.5
15/04/2019;4;2019;8.042;-2.807;8.1335;6;0;6;0.746083064;2.598;Cloudy;17;26;21.5
16/04/2019;4;2019;8.225;0.183;8.681;6;0;6;0.729483283;2.722;Cloudy;17;26;21.5
17/04/2019;4;2019;9.137;0.912;9.718;6;2;7;0.65667068;2.683;Cloudy;17;27;22
18/04/2019;4;2019;10.299;1.162;8.976;8;-4;6;0.776774444;2.384;Cloudy;18;28;23
19/04/2019;4;2019;7.653;-2.646;6.7865;4;-1;3.5;0.522670848;2.727;Cloudy;19;28;23.5
20/04/2019;4;2019;5.92;-1.733;7.044;3;1;3.5;0.506756757;2.556;Cloudy;19;26;22.5
21/04/2019;4;2019;8.168;2.248;8.317;4;1;4.5;0.489715965;2.677;Cloudy;19;26;22.5
22/04/2019;4;2019;8.466;0.298;6.5195;5;-3;3.5;0.590597685;2.54;Cloudy;18;26;22
23/04/2019;4;2019;4.573;-3.893;7.284;2;5;4.5;0.437349661;2.501;Cloudy;18;25;21.5
24/04/2019;4;2019;9.995;5.422;9.051;7;-5;4.5;0.700350175;2.396;Cloudy;17;26;21.5
25/04/2019;4;2019;8.107;-1.888;8.246;2;4;4;0.246700382;2.415;Cloudy;19;27;23
26/04/2019;4;2019;8.385;0.278;9.2745;6;1;6.5;0.715563506;1.859;Cloudy;19;27;23
27/04/2019;4;2019;10.164;1.779;10.305;7;-1;6.5;0.688705234;2.25;Cloudy;17;28;22.5
28/04/2019;4;2019;10.446;0.282;8.6275;6;-2;5;0.574382539;2.105;Cloudy;18;27;22.5
29/04/2019;4;2019;6.809;-3.637;6.541;4;0;4;0.587457776;2.511;Cloudy;17;25;21
30/04/2019;4;2019;6.273;-0.536;5.9755;4;-1;3.5;0.637653435;2.22;Cloudy;17;24;20.5
01/05/2019;5;2019;5.678;-0.595;6.7445;3;3;4.5;0.528355055;1.876;Cloudy;19;27;23
02/05/2019;5;2019;7.811;2.133;7.428;6;0;6;0.768147484;2.562;Cloudy;18;26;22
03/05/2019;5;2019;7.045;-0.766;5.0555;6;-5;3.5;0.85166785;2.569;Cloudy;18;26;22
04/05/2019;5;2019;3.066;-3.979;7.225;1;7;4.5;0.32615786;0.792;Cloudy;20;24;22
05/05/2019;5;2019;11.384;8.318;11.314;8;-1;7.5;0.702740689;1.768;Cloudy;14;25;19.5
06/05/2019;5;2019;11.244;-0.14;10.97;7;1;7.5;0.622554251;1.779;Cloudy;13;25;19
07/05/2019;5;2019;10.696;-0.548;10.7125;8;0;8;0.747943156;1.99;Cloudy;13;26;19.5
08/05/2019;5;2019;10.729;0.033;10.829;8;1;8.5;0.745642651;1.935;Cloudy;13;28;20.5
09/05/2019;5;2019;10.929;0.2;9.5025;9;-4;7;0.823497118;1.703;Cloudy;12;27;19.5
10/05/2019;5;2019;8.076;-2.853;9.7605;5;3;6.5;0.619118375;2.289;Cloudy;15;27;21
11/05/2019;5;2019;11.445;3.369;9.823;8;-3;6.5;0.698995194;1.82;Cloudy;13;23;18
12/05/2019;5;2019;8.201;-3.244;6.5235;5;-2;4;0.609681746;2.306;Cloudy;11;25;18
13/05/2019;5;2019;4.846;-3.355;5.536;3;1;3.5;0.619067272;1.724;Cloudy;16;25;20.5
14/05/2019;5;2019;6.226;1.38;6.211;4;0;4;0.642467074;2.44;Cloudy;17;24;20.5
15/05/2019;5;2019;6.196;-0.03;6.93;4;1;4.5;0.645577792;2.504;Cloudy;16;25;20.5
16/05/2019;5;2019;7.664;1.468;6.607;5;-1;4.5;0.652400835;2.402;Cloudy;16;26;21
17/05/2019;5;2019;5.55;-2.114;5.9915;4;-1;3.5;0.720720721;1.846;Cloudy;17;24;20.5
18/05/2019;5;2019;6.433;0.883;6.578;3;1;3.5;0.466345406;2.135;Cloudy;15;24;19.5
19/05/2019;5;2019;6.723;0.29;5.7675;4;-2;3;0.594972483;2.524;Cloudy;16;25;20.5
20/05/2019;5;2019;4.812;-1.911;5.7845;2;3;3.5;0.415627598;2.076;Cloudy;16;23;19.5
21/05/2019;5;2019;6.757;1.945;6.719;5;-1;4.5;0.739973361;2.143;Cloudy;17;25;21
22/05/2019;5;2019;6.681;-0.076;6.6685;4;0;4;0.598712768;2.288;Cloudy;14;24;19
23/05/2019;5;2019;6.656;-0.025;6.9475;4;1;4.5;0.600961538;2.056;Cloudy;14;24;19
24/05/2019;5;2019;7.239;0.583;7.9095;5;-2;4;0.690703136;2.088;Cloudy;14;25;19.5
25/05/2019;5;2019;8.58;1.341;8.2775;3;3;4.5;0.34965035;2.095;Cloudy;14;25;19.5
26/05/2019;5;2019;7.975;-0.605;8.3125;6;0;6;0.752351097;1.597;Cloudy;15;26;20.5
27/05/2019;5;2019;8.65;0.675;9.387;6;1;6.5;0.693641618;1.855;Cloudy;13;28;20.5
28/05/2019;5;2019;10.124;1.474;10.1235;7;1;7.5;0.691426314;1.668;Cloudy;11;22;16.5
29/05/2019;5;2019;10.123;-0.001;9.9865;8;-1;7.5;0.790279561;1.671;Cloudy;8;23;15.5
30/05/2019;5;2019;9.85;-0.273;9.7005;7;1;7.5;0.710659898;1.623;Cloudy;8;24;16
31/05/2019;5;2019;9.551;-0.299;8.4515;8;-4;6;0.837608627;1.724;Cloudy;8;21;14.5
01/06/2019;6;2019;7.352;-2.199;6.577;4;-1;3.5;0.544069641;1.747;Cloudy;8;23;15.5
02/06/2019;6;2019;5.802;-1.55;7.299;3;3;4.5;0.517063082;2.216;Cloudy;15;22;18.5
03/06/2019;6;2019;8.796;2.994;9.4575;6;2;7;0.68212824;1.845;Cloudy;14;22;18
04/06/2019;6;2019;10.119;1.323;9.3015;8;-1;7.5;0.790591956;1.699;Cloudy;10;17;13.5
05/06/2019;6;2019;8.484;-1.635;8.18;7;-2;6;0.825082508;1.629;Cloudy;11;22;16.5
06/06/2019;6;2019;7.876;-0.608;6.7795;5;-2;4;0.63484002;1.85;Cloudy;11;22;16.5
07/06/2019;6;2019;5.683;-2.193;3.7015;3;-2;2;0.527890199;1.642;Cloudy;11;22;16.5
08/06/2019;6;2019;1.72;-3.963;5.111;1;4;3;0.581395349;0.458;Showers;14;18;16
09/06/2019;6;2019;8.502;6.782;7.851;5;0;5;0.588096918;1.478;Cloudy;14;25;19.5
10/06/2019;6;2019;7.2;-1.302;7.8155;5;0;5;0.694444444;1.775;Cloudy;13;25;19
11/06/2019;6;2019;8.431;1.231;7.7645;5;0;5;0.59304946;1.492;Cloudy;13;26;19.5
12/06/2019;6;2019;7.098;-1.333;7.4295;5;0;5;0.704423781;1.826;Cloudy;12;25;18.5
13/06/2019;6;2019;7.761;0.663;8.0245;5;1;5.5;0.644246875;2.12;Cloudy;14;25;19.5
14/06/2019;6;2019;8.288;0.527;8.2295;6;-4;4;0.723938224;1.567;Cloudy;13;28;20.5
15/06/2019;6;2019;8.171;-0.117;6.6115;2;1;2.5;0.244768082;1.752;Cloudy;15;26;20.5
16/06/2019;6;2019;5.052;-3.119;7.205;3;3;4.5;0.593824228;1.97;Cloudy;15;24;19.5
17/06/2019;6;2019;9.358;4.306;9.305;6;1;6.5;0.641162642;1.587;Cloudy;15;23;19
18/06/2019;6;2019;9.252;-0.106;8.896;7;-1;6.5;0.756593169;1.543;Cloudy;10;24;17
19/06/2019;6;2019;8.54;-0.712;6.2435;6;-5;3.5;0.702576112;1.502;Cloudy;11;24;17.5
20/06/2019;6;2019;3.947;-4.593;6.305;1;6;4;0.25335698;2.183;Cloudy;13;21;17
21/06/2019;6;2019;8.663;4.716;8.999;7;-1;6.5;0.808034168;1.522;Cloudy;16;23;19.5
22/06/2019;6;2019;9.335;0.672;8.4925;6;-2;5;0.642742367;1.572;Cloudy;10;21;15.5
23/06/2019;6;2019;7.65;-1.685;8.4595;4;2;5;0.522875817;1.518;Cloudy;8;22;15
24/06/2019;6;2019;9.269;1.619;7.418;6;-3;4.5;0.64731902;1.618;Cloudy;11;20;15.5
25/06/2019;6;2019;5.567;-3.702;4.2215;3;-2;2;0.538889887;2.033;Cloudy;12;20;16
26/06/2019;6;2019;2.876;-2.691;5.0335;1;3;2.5;0.347705146;1.037;Showers;14;18;16
27/06/2019;6;2019;7.191;4.315;7.333;4;1;4.5;0.556250869;1.965;Cloudy;13;23;18
28/06/2019;6;2019;7.475;0.284;6.6535;5;-2;4;0.668896321;1.919;Cloudy;14;23;18.5
29/06/2019;6;2019;5.832;-1.643;7.328;3;2;4;0.514403292;1.903;Cloudy;13;24;18.5
30/06/2019;6;2019;8.824;2.992;4.412;5;-5;2.5;0.566636446;1.479;Cloudy;13;25;19
