Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med
21/04/2018;4;2018;23.972;3.193;23.1615;17.249;-1.566;16.466;3.565;Fine;20;29;24.5
22/04/2018;4;2018;22.351;-1.621;23.348;15.683;4.374;17.87;4.338;Cloudy;20;30;25
23/04/2018;4;2018;24.345;1.994;23.733;20.057;-1.364;19.375;4.144;Fine;20;30;25
24/04/2018;4;2018;23.121;-1.224;23.806;18.693;-0.74;18.323;4.274;Fine;19;30;24.5
25/04/2018;4;2018;24.491;1.37;24.2955;17.953;2.249;19.0775;3.596;Fine;18;30;24
26/04/2018;4;2018;24.1;-0.391;23.7975;20.202;-0.644;19.88;3.545;Fine;17;30;23.5
27/04/2018;4;2018;23.495;-0.605;22.1965;19.558;-5.176;16.97;3.422;Fine;17;31;24
28/04/2018;4;2018;20.898;-2.597;19.717;14.382;-0.814;13.975;4.036;Cloudy;17;30;23.5
29/04/2018;4;2018;18.536;-2.362;18.4665;13.568;0.8;13.968;4.175;Cloudy;20;30;25
30/04/2018;4;2018;18.397;-0.139;14.2995;14.368;-7.763;10.4865;4.092;Cloudy;18;29;23.5
01/05/2018;5;2018;10.202;-8.195;15.6385;6.605;10.421;11.8155;4.626;Cloudy;18;27;22.5
02/05/2018;5;2018;21.075;10.873;17.3065;17.026;-7.323;13.3645;4.579;Cloudy;17;29;23
03/05/2018;5;2018;13.538;-7.537;18.1505;9.703;9;14.203;3.112;Cloudy;19;27;23
04/05/2018;5;2018;22.763;9.225;22.095;18.703;-3.833;16.7865;4.221;Fine;18;29;23.5
05/05/2018;5;2018;21.427;-1.336;21.083;14.87;-0.152;14.794;4.089;Fine;18;30;24
06/05/2018;5;2018;20.739;-0.688;19.5275;14.718;-2.222;13.607;4.005;Cloudy;19;30;24.5
07/05/2018;5;2018;18.316;-2.423;18.9865;12.496;2.914;13.953;4.013;Cloudy;21;30;25.5
08/05/2018;5;2018;19.657;1.341;21.1315;15.41;3.095;16.9575;3.994;Cloudy;20;29;24.5
09/05/2018;5;2018;22.606;2.949;21.321;18.505;-2.309;17.3505;3.342;Fine;20;29;24.5
10/05/2018;5;2018;20.036;-2.57;17.7965;16.196;-4.389;14.0015;4.24;Cloudy;19;30;24.5
11/05/2018;5;2018;15.557;-4.479;19.081;11.807;5.799;14.7065;3.886;Cloudy;20;31;25.5
12/05/2018;5;2018;22.605;7.048;21.9735;17.606;-0.593;17.3095;3.451;Fine;19;29;24
13/05/2018;5;2018;21.342;-1.263;22.091;17.013;2.286;18.156;3.647;Fine;13;27;20
14/05/2018;5;2018;22.84;1.498;22.8825;19.299;0.085;19.3415;3.449;Fine;10;27;18.5
15/05/2018;5;2018;22.925;0.085;21.3455;19.384;-2.814;17.977;3.399;Fine;12;27;19.5
16/05/2018;5;2018;19.766;-3.159;15.3685;16.57;-8.83;12.155;4.455;Cloudy;13;27;20
17/05/2018;5;2018;10.971;-8.795;13.3365;7.74;4.687;10.0835;4.502;Cloudy;19;27;23
18/05/2018;5;2018;15.702;4.731;15.79;12.427;-0.545;12.1545;3.913;Cloudy;19;28;23.5
19/05/2018;5;2018;15.878;0.176;16.3755;11.882;0.227;11.9955;4.748;Cloudy;18;29;23.5
20/05/2018;5;2018;16.873;0.995;18.526;12.109;4.431;14.3245;4.341;Cloudy;18;28;23
21/05/2018;5;2018;20.179;3.306;20.738;16.54;1.14;17.11;3.994;Cloudy;16;29;22.5
22/05/2018;5;2018;21.297;1.118;21.4935;17.68;0.521;17.9405;3.296;Fine;15;27;21
23/05/2018;5;2018;21.69;0.393;20.35;18.201;-2.492;16.955;3.316;Fine;14;26;20
24/05/2018;5;2018;19.01;-2.68;16.8195;15.709;-4.422;13.498;3.826;Cloudy;15;27;21
25/05/2018;5;2018;14.629;-4.381;16.969;11.287;3.391;12.9825;4.252;Cloudy;20;29;24.5
26/05/2018;5;2018;19.309;4.68;20.308;14.678;2.393;15.8745;4.191;Cloudy;18;29;23.5
27/05/2018;5;2018;21.307;1.998;17.408;17.071;-6.758;13.692;4.01;Fine;17;28;22.5
28/05/2018;5;2018;13.509;-7.798;13.671;10.313;-0.226;10.2;4.212;Cloudy;17;27;22
29/05/2018;5;2018;13.833;0.324;16.7985;10.087;6.198;13.186;4.005;Cloudy;19;28;23.5
30/05/2018;5;2018;19.764;5.931;20.5055;16.285;1.594;17.082;3.494;Cloudy;14;28;21
31/05/2018;5;2018;21.247;1.483;21.6285;17.879;0.513;18.1355;3.312;Fine;13;28;20.5
01/06/2018;6;2018;22.01;0.763;21.637;18.392;-1.726;17.529;3.302;Fine;10;24;17
02/06/2018;6;2018;21.264;-0.746;21.2765;16.666;0.288;16.81;3.184;Fine;8;25;16.5
03/06/2018;6;2018;21.289;0.025;21.1425;16.954;0.53;17.219;3.205;Fine;8;25;16.5
04/06/2018;6;2018;20.996;-0.293;20.835;17.484;-0.145;17.4115;3.128;Cloudy;8;25;16.5
05/06/2018;6;2018;20.674;-0.322;20.5805;17.339;-0.168;17.255;3.165;Cloudy;8;26;17
06/06/2018;6;2018;20.487;-0.187;20.4715;17.171;-0.038;17.152;3.147;Cloudy;10;26;18
07/06/2018;6;2018;20.456;-0.031;19.2945;17.133;-2.522;15.872;3.126;Cloudy;12;26;19
08/06/2018;6;2018;18.133;-2.323;14.107;14.611;-8.189;10.5165;3.097;Cloudy;15;27;21
09/06/2018;6;2018;10.081;-8.052;14.77;6.422;8.333;10.5885;2.865;Cloudy;15;26;20.5
10/06/2018;6;2018;19.459;9.378;19.659;14.755;1.805;15.6575;3.562;Cloudy;15;26;20.5
11/06/2018;6;2018;19.859;0.4;19.531;16.56;-0.898;16.111;3.047;Cloudy;14;27;20.5
12/06/2018;6;2018;19.203;-0.656;17.759;15.662;-2.784;14.27;3.359;Cloudy;13;27;20
13/06/2018;6;2018;16.315;-2.888;17.583;12.878;2.648;14.202;3.93;Cloudy;13;26;19.5
14/06/2018;6;2018;18.851;2.536;18.742;15.526;-0.286;15.383;2.952;Cloudy;14;27;20.5
15/06/2018;6;2018;18.633;-0.218;16.2705;15.24;-5.274;12.603;3.027;Cloudy;14;27;20.5
16/06/2018;6;2018;13.908;-4.725;13.477;9.966;-1.517;9.2075;3.801;Cloudy;16;27;21.5
17/06/2018;6;2018;13.046;-0.862;16.4825;8.449;8.288;12.593;2.735;Cloudy;15;24;19.5
18/06/2018;6;2018;19.919;6.873;20.4465;16.737;0.776;17.125;3.269;Cloudy;16;25;20.5
19/06/2018;6;2018;20.974;1.055;20.9105;17.513;-0.066;17.48;3.174;Cloudy;6;23;14.5
20/06/2018;6;2018;20.847;-0.127;20.568;17.447;-0.785;17.0545;3.169;Cloudy;6;23;14.5
21/06/2018;6;2018;20.289;-0.558;18.829;16.662;-2.557;15.3835;3.175;Cloudy;8;24;16
22/06/2018;6;2018;17.369;-2.92;18.7535;14.105;1.722;14.966;3.798;Cloudy;11;26;18.5
23/06/2018;6;2018;20.138;2.769;18.0455;15.827;-3.424;14.115;3.756;Cloudy;13;26;19.5
24/06/2018;6;2018;15.953;-4.185;15.518;12.403;-0.308;12.249;3.861;Cloudy;16;26;21
25/06/2018;6;2018;15.083;-0.87;11.379;12.095;-7.404;8.393;4.498;Cloudy;16;26;21
26/06/2018;6;2018;7.675;-7.408;7.7495;4.691;-0.156;4.613;2.504;Cloudy;17;25;21
27/06/2018;6;2018;7.824;0.149;9.8525;4.535;3.858;6.464;2.42;Cloudy;17;25;21
28/06/2018;6;2018;11.881;4.057;14.1895;8.393;4.583;10.6845;3.262;Cloudy;18;27;22.5
29/06/2018;6;2018;16.498;4.617;16.1355;12.976;-0.836;12.558;4.076;Cloudy;17;27;22
30/06/2018;6;2018;15.773;-0.725;12.653;12.14;-6.187;9.0465;4.313;Cloudy;21;28;24.5
01/07/2018;7;2018;9.533;-6.24;8.9475;5.953;-2.108;4.899;3.863;Cloudy;21;27;24
02/07/2018;7;2018;8.362;-1.171;12.735;3.845;9.768;8.729;3.602;Cloudy;20;25;22.5
03/07/2018;7;2018;17.108;8.746;16.8425;13.613;-0.57;13.328;3.898;Cloudy;16;27;21.5
04/07/2018;7;2018;16.577;-0.531;18.611;13.043;4.178;15.132;3.977;Cloudy;16;26;21
05/07/2018;7;2018;20.645;4.068;16.7135;17.221;-8.16;13.141;3.489;Cloudy;15;25;20
06/07/2018;7;2018;12.782;-7.863;11.4985;9.061;-3.153;7.4845;2.93;Cloudy;15;26;20.5
07/07/2018;7;2018;10.215;-2.567;15.339;5.908;10.061;10.9385;3.061;Cloudy;19;27;23
08/07/2018;7;2018;20.463;10.248;20.983;15.969;1.998;16.968;3.124;Cloudy;19;27;23
09/07/2018;7;2018;21.503;1.04;20.855;17.967;-1.38;17.277;3.227;Cloudy;10;24;17
10/07/2018;7;2018;20.207;-1.296;20.592;16.587;0.842;17.008;3.751;Cloudy;10;24;17
11/07/2018;7;2018;20.977;0.77;20.6955;17.429;-0.435;17.2115;3.873;Cloudy;18;26;22
12/07/2018;7;2018;20.414;-0.563;20.564;16.994;0.278;17.133;3.073;Cloudy;14;25;19.5
13/07/2018;7;2018;20.714;0.3;20.765;17.272;-0.672;16.936;3.109;Cloudy;12;25;18.5
14/07/2018;7;2018;20.816;0.102;20.98;16.6;0.178;16.689;3.238;Cloudy;12;24;18
15/07/2018;7;2018;21.144;0.328;20.1475;16.778;-1.088;16.234;3.225;Cloudy;11;24;17.5
16/07/2018;7;2018;19.151;-1.993;19.561;15.69;0.641;16.0105;3.128;Cloudy;12;25;18.5
17/07/2018;7;2018;19.971;0.82;20.187;16.331;0.652;16.657;3.129;Cloudy;10;25;17.5
18/07/2018;7;2018;20.403;0.432;20.6465;16.983;0.37;17.168;3.854;Cloudy;15;26;20.5
19/07/2018;7;2018;20.89;0.487;18.4225;17.353;-4.586;15.06;3.215;Cloudy;14;26;20
20/07/2018;7;2018;15.955;-4.935;18.66;12.767;3.907;14.7205;3.99;Cloudy;16;27;21.5
21/07/2018;7;2018;21.365;5.41;21.244;16.674;0.05;16.699;3.234;Cloudy;18;29;23.5
22/07/2018;7;2018;21.123;-0.242;19.52;16.724;-2.273;15.5875;3.174;Cloudy;14;25;19.5
23/07/2018;7;2018;17.917;-3.206;19.149;14.451;2.39;15.646;3.857;Cloudy;15;26;20.5
24/07/2018;7;2018;20.381;2.464;20.438;16.841;0.195;16.9385;3.395;Cloudy;17;26;21.5
25/07/2018;7;2018;20.495;0.114;19.418;17.036;-2.316;15.878;3.492;Cloudy;14;27;20.5
26/07/2018;7;2018;18.341;-2.154;20.054;14.72;3.46;16.45;3.159;Cloudy;14;26;20
27/07/2018;7;2018;21.767;3.426;19.737;18.18;-4.881;15.7395;3.353;Cloudy;19;26;22.5
28/07/2018;7;2018;17.707;-4.06;18.017;13.299;1.089;13.8435;3.467;Cloudy;14;27;20.5
29/07/2018;7;2018;18.327;0.62;20.012;14.388;3.681;16.2285;3.396;Cloudy;14;27;20.5
30/07/2018;7;2018;21.697;3.37;21.9655;18.069;0.416;18.277;3.256;Cloudy;17;30;23.5
31/07/2018;7;2018;22.234;0.537;22.266;18.485;0.148;18.559;3.422;Fine;13;26;19.5
01/08/2018;8;2018;22.298;0.064;22.3705;18.633;0.394;18.83;3.263;Cloudy;11;26;18.5
02/08/2018;8;2018;22.443;0.145;21.3225;19.027;-2.417;17.8185;3.341;Cloudy;15;26;20.5
03/08/2018;8;2018;20.202;-2.241;20.453;16.61;-0.994;16.113;4.593;Cloudy;14;26;20
04/08/2018;8;2018;20.704;0.502;20.873;15.616;0.921;16.0765;3.233;Cloudy;18;26;22
05/08/2018;8;2018;21.042;0.338;21.5715;16.537;1.445;17.2595;3.844;Cloudy;16;26;21
06/08/2018;8;2018;22.101;1.059;16.447;17.982;-10.735;12.6145;3.488;Cloudy;16;27;21.5
07/08/2018;8;2018;10.793;-11.308;17.0705;7.247;12.505;13.4995;3.624;Cloudy;19;28;23.5
08/08/2018;8;2018;23.348;12.555;23.3035;19.752;-0.028;19.738;3.449;Cloudy;15;26;20.5
09/08/2018;8;2018;23.259;-0.089;23.3635;19.724;0.144;19.796;3.408;Cloudy;11;25;18
10/08/2018;8;2018;23.468;0.209;23.349;19.868;-1.601;19.0675;3.469;Cloudy;11;26;18.5
11/08/2018;8;2018;23.23;-0.238;22.8085;18.267;-0.702;17.916;3.418;Cloudy;15;26;20.5
12/08/2018;8;2018;22.387;-0.843;22.749;17.565;1.544;18.337;3.538;Cloudy;13;27;20
13/08/2018;8;2018;23.111;0.724;23.5655;19.109;1.28;19.749;3.396;Cloudy;15;26;20.5
14/08/2018;8;2018;24.02;0.909;22.419;20.389;-3.226;18.776;3.531;Fine;9;25;17
15/08/2018;8;2018;20.818;-3.202;22.2105;17.163;2.657;18.4915;4.601;Cloudy;14;26;20
16/08/2018;8;2018;23.603;2.785;23.544;19.82;0.084;19.862;3.475;Cloudy;14;26;20
17/08/2018;8;2018;23.485;-0.118;23.5235;19.904;-1.677;19.0655;3.453;Cloudy;14;27;20.5
18/08/2018;8;2018;23.562;0.077;23.957;18.227;1.539;18.9965;3.48;Cloudy;13;28;20.5
19/08/2018;8;2018;24.352;0.79;24.5785;19.766;1.309;20.4205;3.562;Fine;12;31;21.5
20/08/2018;8;2018;24.805;0.453;24.9425;21.075;0.104;21.127;3.598;Fine;18;25;21.5
21/08/2018;8;2018;25.08;0.275;24.6065;21.179;-0.471;20.9435;3.628;Fine;7;24;15.5
22/08/2018;8;2018;24.133;-0.947;24.035;20.708;-0.45;20.483;3.584;Fine;10;25;17.5
23/08/2018;8;2018;23.937;-0.196;24.015;20.258;0.442;20.479;3.699;Fine;13;26;19.5
24/08/2018;8;2018;24.093;0.156;22.833;20.7;-5.209;18.0955;3.577;Fine;16;26;21
25/08/2018;8;2018;21.573;-2.52;21.7635;15.491;0.416;15.699;4.697;Cloudy;17;27;22
26/08/2018;8;2018;21.954;0.381;23.599;15.907;5.475;18.6445;4.112;Cloudy;16;28;22
27/08/2018;8;2018;25.244;3.29;25.026;21.382;0.001;21.3825;3.571;Fine;15;29;22
28/08/2018;8;2018;24.808;-0.436;24.9295;21.383;-0.174;21.296;3.646;Fine;12;26;19
29/08/2018;8;2018;25.051;0.243;24.8675;21.209;-0.103;21.1575;3.605;Fine;13;26;19.5
30/08/2018;8;2018;24.684;-0.367;24.734;21.106;0.147;21.1795;3.729;Fine;13;27;20
31/08/2018;8;2018;24.784;0.1;24.6385;21.253;-3.261;19.6225;3.859;Fine;18;27;22.5
01/09/2018;9;2018;24.493;-0.291;24.5875;17.992;0.246;18.115;3.552;Cloudy;17;29;23
02/09/2018;9;2018;24.682;0.189;24.857;18.238;2.769;19.6225;3.575;Cloudy;16;33;24.5
03/09/2018;9;2018;25.032;0.35;22.709;21.007;-4.604;18.705;3.647;Cloudy;13;31;22
04/09/2018;9;2018;20.386;-4.646;22.433;16.403;4.346;18.576;4.521;Cloudy;14;28;21
05/09/2018;9;2018;24.48;4.094;24.2345;20.749;-1.266;20.116;4.131;Cloudy;16;27;21.5
06/09/2018;9;2018;23.989;-0.491;24.853;19.483;2.872;20.919;4.62;Cloudy;20;28;24
07/09/2018;9;2018;25.717;1.728;24.606;22.355;-2.419;21.1455;3.734;Fine;20;27;23.5
08/09/2018;9;2018;23.495;-2.222;24.642;19.936;2.566;21.219;4.4;Cloudy;18;28;23
09/09/2018;9;2018;25.789;2.294;26.048;22.502;-0.105;22.4495;3.706;Fine;17;33;25
10/09/2018;9;2018;26.307;0.518;26.033;22.397;-0.153;22.3205;3.91;Fine;19;28;23.5
11/09/2018;9;2018;25.759;-0.548;24.3375;22.244;-3.442;20.523;4.252;Fine;15;28;21.5
12/09/2018;9;2018;22.916;-2.843;25.039;18.802;4.092;20.848;4.453;Cloudy;19;27;23
13/09/2018;9;2018;27.162;4.246;27.3575;22.894;0.945;23.3665;4.336;Fine;19;27;23
14/09/2018;9;2018;27.553;0.391;27.198;23.839;-1.403;23.1375;3.978;Fine;15;28;21.5
15/09/2018;9;2018;26.843;-0.71;26.661;22.436;-1.477;21.6975;3.895;Fine;15;27;21
16/09/2018;9;2018;26.479;-0.364;26.557;20.959;1.209;21.5635;3.799;Fine;14;30;22
17/09/2018;9;2018;26.635;0.156;23.2285;22.168;-6.082;19.127;3.882;Fine;14;28;21
18/09/2018;9;2018;19.822;-6.813;22.4195;16.086;4.649;18.4105;4.342;Cloudy;20;27;23.5
19/09/2018;9;2018;25.017;5.195;26.146;20.735;1.996;21.733;4.29;Cloudy;22;27;24.5
20/09/2018;9;2018;27.275;2.258;26.112;22.731;-1.566;21.948;3.85;Fine;16;29;22.5
21/09/2018;9;2018;24.949;-2.326;21.6595;21.165;-7.715;17.3075;4.426;Cloudy;17;28;22.5
22/09/2018;9;2018;18.37;-6.579;22.4645;13.45;6.989;16.9445;4.822;Cloudy;16;28;22
23/09/2018;9;2018;26.559;8.189;27.3135;20.439;4.315;22.5965;5.046;Fine;15;28;21.5
24/09/2018;9;2018;28.068;1.509;28.2415;24.754;-0.422;24.543;4.087;Fine;15;28;21.5
25/09/2018;9;2018;28.415;0.347;28.556;24.332;0.295;24.4795;4.591;Fine;17;28;22.5
26/09/2018;9;2018;28.697;0.282;28.5375;24.627;-0.559;24.3475;4.348;Fine;19;27;23
27/09/2018;9;2018;28.378;-0.319;28.3595;24.068;0.223;24.1795;4.014;Fine;17;28;22.5
28/09/2018;9;2018;28.341;-0.037;28.6615;24.291;-0.857;23.8625;4.179;Fine;16;28;22
29/09/2018;9;2018;28.982;0.641;28.8855;23.434;-0.589;23.1395;4.077;Fine;16;28;22
30/09/2018;9;2018;28.789;-0.193;29.031;22.845;0.526;23.108;4.042;Fine;19;28;23.5
01/10/2018;10;2018;29.273;0.484;27.756;23.371;-1.143;22.7995;4.647;Fine;21;30;25.5
02/10/2018;10;2018;26.239;-3.034;27.998;22.228;3.906;24.181;5.056;Fine;20;28;24
03/10/2018;10;2018;29.757;3.518;29.489;26.134;-1.34;25.464;4.27;Fine;16;28;22
04/10/2018;10;2018;29.221;-0.536;28.455;24.794;-1.983;23.8025;4.104;Fine;15;27;21
05/10/2018;10;2018;27.689;-1.532;28.9385;22.811;0.434;23.028;4.455;Fine;20;28;24
06/10/2018;10;2018;30.188;2.499;29.6425;23.245;-2.573;21.9585;4.484;Fine;21;29;25
07/10/2018;10;2018;29.097;-1.091;29.225;20.672;3.633;22.4885;5.047;Fine;23;30;26.5
08/10/2018;10;2018;29.353;0.256;29.437;24.305;1.36;24.985;4.753;Fine;22;29;25.5
09/10/2018;10;2018;29.521;0.168;29.4385;25.665;-1.024;25.153;4.026;Fine;22;29;25.5
10/10/2018;10;2018;29.356;-0.165;29.5005;24.641;0.113;24.6975;4.069;Fine;22;30;26
11/10/2018;10;2018;29.645;0.289;29.1945;24.754;-0.099;24.7045;3.967;Fine;23;30;26.5
12/10/2018;10;2018;28.744;-0.901;19.836;24.655;-18.884;15.213;4.834;Fine;23;30;26.5
13/10/2018;10;2018;10.928;-17.816;18.1945;5.771;12.889;12.2155;5.05;Cloudy;20;25;22.5
14/10/2018;10;2018;25.461;14.533;26.238;18.66;3.643;20.4815;5.019;Cloudy;22;28;25
15/10/2018;10;2018;27.015;1.554;27.9595;22.303;1.925;23.2655;4.757;Fine;24;29;26.5
16/10/2018;10;2018;28.904;1.889;27.8835;24.228;-1.986;23.235;4.617;Fine;22;30;26
17/10/2018;10;2018;26.863;-2.041;23.848;22.242;-5.667;19.4085;4.098;Fine;24;30;27
18/10/2018;10;2018;20.833;-6.03;25.019;16.575;8.307;20.7285;4.883;Cloudy;21;29;25
19/10/2018;10;2018;29.205;8.372;29.1405;24.882;-3.346;23.209;4.273;Fine;21;29;25
20/10/2018;10;2018;29.076;-0.129;29.939;21.536;1.556;22.314;4.489;Fine;23;29;26
21/10/2018;10;2018;30.802;1.726;29.897;23.092;1.561;23.8725;4.987;Fine;23;30;26.5
22/10/2018;10;2018;28.992;-1.81;29.7825;24.653;1.505;25.4055;5.058;Fine;24;30;27
23/10/2018;10;2018;30.573;1.581;30.6995;26.158;-4.195;24.0605;4.237;Fine;23;30;26.5
24/10/2018;10;2018;30.826;0.253;30.883;21.963;4.599;24.2625;4.134;Fine;23;30;26.5
25/10/2018;10;2018;30.94;0.114;30.7505;26.562;-0.238;26.443;4.218;Fine;21;30;25.5
26/10/2018;10;2018;30.561;-0.379;30.3205;26.324;-4.986;23.831;4.239;Fine;20;30;25
27/10/2018;10;2018;30.08;-0.481;30.0915;21.338;0.574;21.625;4.065;Fine;18;32;25
28/10/2018;10;2018;30.103;0.023;29.435;21.912;2.565;23.1945;4.057;Fine;21;33;27
29/10/2018;10;2018;28.767;-1.336;27.8625;24.477;-2.82;23.067;4.599;Fine;24;31;27.5
30/10/2018;10;2018;26.958;-1.809;28.818;21.657;4.14;23.727;5.055;Fine;25;31;28
31/10/2018;10;2018;30.678;3.72;30.217;25.797;-0.646;25.474;4.16;Fine;25;30;27.5
01/11/2018;11;2018;29.756;-0.922;29.1345;25.151;-1.175;24.5635;4.642;Fine;25;31;28
02/11/2018;11;2018;28.513;-1.243;29.593;23.976;-1.202;23.375;5.088;Fine;23;30;26.5
03/11/2018;11;2018;30.673;2.16;30.578;22.774;-1.067;22.2405;4.873;Fine;22;30;26
04/11/2018;11;2018;30.483;-0.19;30.8725;21.707;5.01;24.212;4.203;Fine;23;30;26.5
05/11/2018;11;2018;31.262;0.779;31.165;26.717;-1.315;26.0595;4.567;Fine;23;30;26.5
06/11/2018;11;2018;31.068;-0.194;31.4305;25.402;2.501;26.6525;4.246;Fine;24;31;27.5
07/11/2018;11;2018;31.793;0.725;30.882;27.903;-2.389;26.7085;4.566;Fine;24;31;27.5
08/11/2018;11;2018;29.971;-1.822;25.1495;25.514;-10.084;20.472;4.078;Fine;23;33;28
09/11/2018;11;2018;20.328;-9.643;23.951;15.43;3.551;17.2055;5.062;Cloudy;24;30;27
10/11/2018;11;2018;27.574;7.246;28.907;18.981;3.524;20.743;5.065;Fine;24;30;27
11/11/2018;11;2018;30.24;2.666;30.994;22.505;4.614;24.812;4.846;Fine;23;31;27
12/11/2018;11;2018;31.748;1.508;32.401;27.119;0.197;27.2175;5.056;Fine;23;31;27
13/11/2018;11;2018;33.054;1.306;32.125;27.316;-1.1;26.766;4.369;Fine;22;30;26
14/11/2018;11;2018;31.196;-1.858;31.1875;26.216;-0.784;25.824;4.658;Fine;23;30;26.5
15/11/2018;11;2018;31.179;-0.017;31.2535;25.432;0.794;25.829;4.723;Fine;23;30;26.5
16/11/2018;11;2018;31.328;0.149;31.361;26.226;-3.58;24.436;4.168;Fine;23;31;27
17/11/2018;11;2018;31.394;0.066;30.5145;22.646;-1.837;21.7275;4.216;Fine;22;31;26.5
18/11/2018;11;2018;29.635;-1.759;30.3395;20.809;5.266;23.442;5.05;Fine;22;31;26.5
19/11/2018;11;2018;31.044;1.409;29.358;26.075;-3.396;24.377;4.917;Fine;25;31;28
20/11/2018;11;2018;27.672;-3.372;29.9335;22.679;3.525;24.4415;5.055;Fine;25;30;27.5
21/11/2018;11;2018;32.195;4.523;29.029;26.204;-4.359;24.0245;4.366;Fine;25;31;28
22/11/2018;11;2018;25.863;-6.332;27.195;21.845;1.12;22.405;5.059;Fine;25;32;28.5
23/11/2018;11;2018;28.527;2.664;29.9435;22.965;-1.268;22.331;5.033;Fine;24;32;28
24/11/2018;11;2018;31.36;2.833;31.0535;21.697;-1.8;20.797;4.131;Fine;24;34;29
25/11/2018;11;2018;30.747;-0.613;30.951;19.897;5.68;22.737;4.152;Fine;25;35;30
26/11/2018;11;2018;31.155;0.408;27.375;25.577;-7.143;22.0055;4.153;Fine;27;39;33
27/11/2018;11;2018;23.595;-7.56;21.4925;18.434;-6.822;15.023;5.058;Cloudy;21;41;31
28/11/2018;11;2018;19.39;-4.205;25.639;11.612;14.799;19.0115;4.533;Cloudy;26;40;33
29/11/2018;11;2018;31.888;12.498;31.8485;26.411;-0.151;26.3355;4.167;Fine;25;38;31.5
30/11/2018;11;2018;31.809;-0.079;31.575;26.26;-4.356;24.082;4.208;Fine;21;35;28
01/12/2018;12;2018;31.341;-0.468;31.414;21.904;0.044;21.926;4.095;Fine;24;34;29
02/12/2018;12;2018;31.487;0.146;30.4095;21.948;1.244;22.57;4.379;Fine;27;33;30
03/12/2018;12;2018;29.332;-2.155;28.2385;23.192;-0.708;22.838;3.923;Fine;26;34;30
04/12/2018;12;2018;27.145;-2.187;28.115;22.484;1.641;23.3045;5.059;Fine;27;33;30
05/12/2018;12;2018;29.085;1.94;25.572;24.125;-6.357;20.9465;4.572;Fine;26;33;29.5
06/12/2018;12;2018;22.059;-7.026;16.969;17.768;-10.22;12.658;5.052;Cloudy;22;32;27
07/12/2018;12;2018;11.879;-10.18;12.2025;7.548;-1.74;6.678;3.525;Cloudy;24;29;26.5
08/12/2018;12;2018;12.526;0.647;9.2155;5.808;-3.008;4.304;3.706;Cloudy;23;30;26.5
09/12/2018;12;2018;5.905;-6.621;5.7915;2.8;-1.107;2.2465;1.545;Cloudy;22;25;23.5
10/12/2018;12;2018;5.678;-0.227;9.1315;1.693;5.685;4.5355;1.903;Cloudy;23;25;24
11/12/2018;12;2018;12.585;6.907;18.1775;7.378;8.184;11.47;2.583;Cloudy;24;28;26
12/12/2018;12;2018;23.77;11.185;24.5385;15.562;5.736;18.43;5.057;Cloudy;25;30;27.5
13/12/2018;12;2018;25.307;1.537;26.4995;21.298;1.889;22.2425;4.9;Fine;25;31;28
14/12/2018;12;2018;27.692;2.385;19.8465;23.187;-17.919;14.2275;4.973;Fine;22;30;26
15/12/2018;12;2018;12.001;-15.691;13.382;5.268;2.966;6.751;3.363;Cloudy;26;30;28
16/12/2018;12;2018;14.763;2.762;23.1045;8.234;17.666;17.067;4.419;Cloudy;24;30;27
17/12/2018;12;2018;31.446;16.683;30.5375;25.9;-1.887;24.9565;4.118;Fine;24;35;29.5
18/12/2018;12;2018;29.629;-1.817;30.4455;24.013;1.762;24.894;4.748;Fine;26;34;30
19/12/2018;12;2018;31.262;1.633;30.0495;25.775;-2.539;24.5055;5.056;Fine;28;32;30
20/12/2018;12;2018;28.837;-2.425;28.8415;23.236;-0.484;22.994;5.059;Fine;26;32;29
21/12/2018;12;2018;28.846;0.009;24.0295;22.752;-11.896;16.804;5.046;Fine;26;32;29
22/12/2018;12;2018;19.213;-9.633;23.1195;10.856;7.083;14.3975;4.189;Cloudy;26;32;29
23/12/2018;12;2018;27.026;7.813;23.2905;17.939;-4.413;15.7325;5.059;Fine;25;32;28.5
24/12/2018;12;2018;19.555;-7.471;18.995;13.526;-3.444;11.804;4.563;Cloudy;24;30;27
25/12/2018;12;2018;18.435;-1.12;20.5585;10.082;3.262;11.713;5.059;Cloudy;24;31;27.5
26/12/2018;12;2018;22.682;4.247;24.661;13.344;4.342;15.515;5.064;Cloudy;23;32;27.5
27/12/2018;12;2018;26.64;3.958;27.46;17.686;2.128;18.75;5.056;Fine;25;32;28.5
28/12/2018;12;2018;28.28;1.64;26.528;19.814;-4.071;17.7785;5.063;Fine;24;32;28
29/12/2018;12;2018;24.776;-3.504;27.8875;15.743;6.333;18.9095;5.057;Fine;25;32;28.5
30/12/2018;12;2018;30.999;6.223;27.0145;22.076;-8.158;17.997;4.861;Fine;25;32;28.5
31/12/2018;12;2018;23.03;-7.969;25.532;13.918;5.336;16.586;4.902;Cloudy;24;30;27
01/01/2019;1;2019;28.034;5.004;28.939;19.254;5.271;21.8895;5.068;Fine;22;32;27
02/01/2019;1;2019;29.844;1.81;29.3065;24.525;-1.291;23.8795;5.054;Fine;23;31;27
03/01/2019;1;2019;28.769;-1.075;28.011;23.234;-1.285;22.5915;4.943;Fine;22;32;27
